x,y,freshwater_hci,popden2010,maxRDD,meanUSE,maxDOF,minCSI,maxSED
34.625,9.375,3.66994441150327,2.28164384860804,6.0960047315843,1.0,1.0,1.1994994512879,1.0
34.875,9.375,2.52687111526266,1.50219160731476,4.62550408769362,1.04877153909442,1.0,1.15426696173035,1.0
35.125,9.375,2.06489945244607,1.61993887164805,3.4741222268284,1.0,1.0,1.09197031153311,1.0
35.375,9.375,1.82165910359535,1.81556408948237,2.68015389395232,1.0,1.0,1.05941319229579,1.0
35.625,9.375,2.33322258140263,1.98862351993523,3.37072764292802,1.0,1.0,1.10344461875387,1.0
35.875,9.375,1.0,1.20927647198781,1.90150318759503,1.00330033127477,1.0,1.02747548924814,1.0
36.125,9.375,1.0,1.13456823153071,1.38580672221609,1.00601131631301,1.0,1.00633224638382,1.0
36.375,9.375,2.04217921402579,1.36166628044431,3.98981854467109,1.0,1.0,1.1131211082534,1.0
36.625,9.375,3.45211877111633,1.70956507767781,6.98953807944118,1.0,1.0,1.23615076046179,1.0
36.875,9.375,1.91982336873788,1.29647287401823,3.38349247922992,1.10075714269487,1.0,1.14715122940517,1.0
37.125,9.375,1.0,,8.90425313817392,2.8038757862431,83.3384900990099,27.9942729685566,1.0
37.375,9.375,5.96802167244575,1.76315118770788,5.33011927463041,2.686343924834,2.63861122697887,1.98423933274675,1.0
37.625,9.375,1.26051427537842,1.44253092827183,1.0,1.42574251288235,1.0,1.6183078879177,1.0
37.875,9.375,1.0,2.10966520970411,1.0,1.0,1.0,1.0,1.0
38.125,9.375,2.97043412766425,2.54850647237041,3.93110076979835,1.0,1.0,1.11071142819848,1.0
38.375,9.375,3.23341007689303,2.59474515914917,4.43530885299834,1.0,1.0,1.13139388584855,1.0
38.625,9.375,3.16021636842747,1.73666795881668,6.00537498398583,1.0,1.0,1.19578295414991,1.0
38.875,9.375,3.62816496184035,1.76646674033439,7.37248128003413,1.0,1.0,1.25185522702661,1.0
39.125,9.375,1.95031607625625,2.08534486222975,1.96660349864771,1.15618012329139,1.0,1.19426462909963,1.0
39.375,9.375,3.66301828468293,2.18740996747914,5.56116151337576,1.13079726400942,1.0,1.20824681650294,1.0
39.625,9.375,1.89186948002275,1.70156631139245,2.8205662670702,1.03789689295953,1.0,1.08961350846999,1.0
39.875,9.375,1.0,1.33102615871052,1.34113006072469,1.07260724843139,1.0,1.24137802879409,1.0
40.125,9.375,18.4462719118463,1.21086961267018,6.52107201000251,2.9552955438595,93.9572778078589,60.589607163231,30.0811805347405
40.375,9.375,1.0,1.11206401102614,1.49686017839035,1.23537355425334,1.0,1.27278696192373,1.0
40.625,9.375,3.13788029626932,1.12671055416069,7.93157851341927,1.08030803575374,1.0,1.27478117990022,1.0
40.875,9.375,3.46094940172521,1.54717169185676,6.21471735510496,1.19822189064309,1.0,1.28849898234452,1.0
41.125,9.375,3.04972283933867,2.41511434611708,2.570376891901,1.42488157985234,1.0,1.31990791547416,1.0
41.375,9.375,5.38147052293821,4.76831162329948,3.03884378754266,1.69119616546253,1.0,1.58689895478806,1.0
41.625,9.375,7.99746171729448,4.21756824644485,5.0671648271013,2.80152995987694,1.0,1.80676904055152,1.0
41.875,9.375,13.0838564508574,4.4342317203484,8.35409164428711,4.35313541110199,1.0,2.87473319780709,1.0
42.125,9.375,10.1615035384637,6.45251935071284,7.20653911628345,2.19141917653603,1.0,2.10517656685102,1.0
42.375,9.375,5.07806894939644,2.88658330936243,3.84302375340226,1.92519249302326,1.0,1.58689895478806,1.0
42.625,9.375,5.89170778688805,2.0490024349477,10.40411278753,1.62731656933775,1.0,1.39843780215424,1.0
42.875,9.375,5.78390261084779,3.13582986888319,5.74752694309348,1.37643179681041,1.0,1.86818188960009,1.0
43.125,9.375,2.86308900615228,1.56414750779029,5.64030279027353,1.0,1.0,1.18081121161433,1.0
43.375,9.375,3.3525210673453,1.46655210173956,7.55501784900628,1.0,1.0,1.2593410982944,1.0
43.625,9.375,24.0750644556165,1.51514239830546,8.04773698938955,17.0190962234346,1.0,16.9221783628558,1.0
43.875,9.375,17.1216225492152,1.52985807692651,11.9205663699915,9.66191622290281,1.0,6.26224480052986,1.0
44.125,9.375,10.0792557334293,1.76628450355907,11.7686668244919,4.04067464394145,1.0,2.49350519463567,1.0
44.375,9.375,11.2395983704726,1.28168431248995,16.9460542131178,4.32343223307392,1.0,3.0893609075263,1.0
44.625,9.375,6.79115835161929,1.13540123594869,7.15931004816943,3.14963595701916,1.0,2.72238703057317,1.0
44.875,9.375,4.78629331893478,1.03504685039567,7.03421536058482,1.77557757585356,1.0,2.28619717135288,1.0
45.125,9.375,4.5371290733399,1.0523518713394,10.40411278753,1.48514857386598,1.0,1.61087489364171,1.0
45.375,9.375,4.42969419923098,1.18867558713006,12.8268647902083,1.1039603907283,1.0,1.47555511776764,1.0
45.625,9.375,7.40528548587908,1.28638475838274,18.009359529703,1.93688114090721,1.0,1.95461310962639,1.0
45.875,9.375,4.53868798664891,1.12238468805162,5.84070942189434,2.05814189249926,1.0,1.94288952515857,1.0
46.125,9.375,4.54165354661188,1.05541245919643,8.08220240149168,1.78856595908061,1.0,1.72070795946782,1.0
46.375,9.375,5.11211505680237,1.01412459839099,11.7610072145368,1.67742861379491,1.0,1.72070795946782,1.0
46.625,9.375,6.37482077647512,1.01613917636989,15.0313405707331,1.91668224806833,1.0,2.02141185798267,1.0
46.875,9.375,3.93060616774093,1.01844857972447,11.1406401832505,1.20387040447481,1.0,1.40639201249226,1.0
47.125,9.375,2.79423113373958,1.0139080741913,5.71306200310735,1.30127296589389,1.0,1.32403987469059,1.0
47.375,9.375,2.88067813428744,1.02366317469295,6.0960047315843,1.25131663119439,1.0,1.34870321443765,1.0
47.625,9.375,3.46688840511567,1.01250557062945,6.06281639325737,1.30611690554288,1.0,1.85775756835938,1.0
47.875,9.375,2.59446118252747,1.0119577906657,6.9997504205987,1.00342726593118,1.0,1.23656622254022,1.0
48.125,9.375,2.29111612244281,1.01401304438858,5.94155103853433,1.0,1.0,1.19316176612778,1.0
48.375,9.375,2.08259597194934,1.01383998067957,5.26629485706292,1.0,1.0,1.16547688399211,1.0
48.625,9.375,2.93887886870493,1.01491608241997,8.3298385733425,1.0,1.0,1.29111261651067,1.0
48.875,9.375,2.6675057881561,1.01608522974028,6.8618906606542,1.0365099009901,1.0,1.27463010278079,1.0
49.125,9.375,3.94673611849678,1.05103693976261,7.10697410130265,1.27005804293226,1.0,2.0423435928798,1.0
49.375,9.375,3.48704509866916,1.04632905066603,5.77688594855884,1.22040464441375,1.0,2.0423435928798,1.0
49.625,9.375,3.85834435785635,1.03539385196596,12.159268218692,1.0137752915668,1.0,1.44816483601485,1.0
49.875,9.375,1.89136459846184,1.02703845368163,3.74218213676226,1.19573496060796,1.0,1.18060725750309,1.0
50.125,9.375,2.9026637975332,1.00650650698065,5.81262749020416,1.34705576566186,1.0,1.35456500667157,1.0
50.375,9.375,4.00881198826312,1.00027286069523,7.64947692946632,1.51815178370712,1.0,1.723578424737,1.0
50.625,9.375,,,8.07199053245016,1.09146629082094,1.0,1.28053721815053,1.0
50.875,9.375,,,6.309176435565,1.0,1.0,1.20824681650294,1.0
76.375,9.375,,,9.01402955008025,1.85962177739285,1.0,3.79083463461092,2.24647734424855
76.625,9.375,28.513381722552,11.9678591737653,25.2431529583317,2.56441442093047,1.0,8.21883702042079,4.67967821819947
76.875,9.375,57.8089674613155,6.2096364427321,25.2431529583317,8.34699857352984,51.6614064131633,65.0949761419013,20.032523882271
77.125,9.375,43.3240993725038,1.95874878675631,12.9034542801357,13.7070854111473,100.0,83.8040417963915,96.6397880327584
77.375,9.375,29.3443448888184,2.87368592649403,8.37834518734772,20.4322607210367,20.2367404899975,14.3361233248569,1.0
77.625,9.375,46.8417675328815,6.36057806487131,10.3185889744523,12.867549858471,100.0,45.9064861335377,53.2465868657178
77.875,9.375,38.2454382460407,5.94670182407492,8.39366299090999,7.8512172887821,100.0,46.8504121988126,70.2017680253133
78.125,9.375,30.4468880191047,3.15394071069094,8.3298385733425,8.56175044975658,74.9173154925356,35.7675231329285,32.6723684178721
78.375,9.375,23.9859691669195,2.82791392637952,11.3933818175061,11.8444140594785,1.0,9.08416143738397,1.0
78.625,9.375,39.6715237186195,3.11051736963858,7.5141703728402,13.5973590435368,100.0,66.0592862875155,56.7503069887067
78.875,9.375,,,7.38652295405322,24.779476505695,100.0,67.0097728767017,56.2904924449354
79.125,9.375,,,7.38652295405322,13.4653469123463,1.0,3.98200006768255,1.0
79.625,9.375,,,12.8817539403934,1.0,1.0,1.47779861299118,1.0
80.125,9.375,,,23.2646148983795,4.6039609625788,1.0,3.03560011457689,1.0
80.375,9.375,,,34.3610215895247,6.10480591802314,100.0,82.1375931843673,97.3368880772355
80.625,9.375,,,20.6363489132116,5.30692988102979,1.0,3.18710780379796,1.0
80.875,9.375,,,27.1578666007165,7.39603939622936,1.0,4.07356035591352,1.0
98.375,9.375,,,8.22389102218175,1.0,1.0,1.28676914932704,1.0
98.625,9.375,2.80426692012324,1.07177822749213,7.46311149974861,1.0,1.0,1.25556417030863,1.0
98.875,9.375,8.57309641427259,1.0683472646345,4.81952841919247,1.0,78.2596625904045,25.5035475929185,1.0
99.125,9.375,1.0,,15.669578136784,1.05363034670896,100.0,34.1549410678372,11.0662271480749
99.375,9.375,,,1.0,1.13861386728759,1.0,1.02150794303063,1.0
99.625,9.375,,,8.01071979031704,1.19471948335666,1.0,2.52737668481204,1.0
99.875,9.375,,,8.30813823360028,1.10434120391855,1.0,1.290228815362,1.0
100.125,9.375,,,6.17642308225726,1.0,1.0,1.20280048634746,1.0
104.875,9.375,,,10.9887396935189,1.00090009077351,1.0,1.40016008131575,1.0
105.125,9.375,8.74691952194707,2.6670514947117,22.8727340698242,1.18725034269956,1.0,1.91896646329672,1.0
105.375,9.375,10.2925333392232,3.08814615306288,16.8184072664469,1.79265035261022,1.0,2.39309934106204,1.0
105.625,9.375,16.4002832121939,4.76910949933647,21.8387887029365,2.49127822347207,1.0,3.690504319597,1.0
105.875,9.375,,,25.8813895801506,2.51833495527211,1.0,2.50303816087175,1.0
106.125,9.375,,,20.8086731410263,2.78435190125267,1.0,2.54889762047494,1.0
117.875,9.375,,,1.0,1.68316830502878,1.0,1.10003782971071,1.0
118.125,9.375,,,1.0,1.68316836404328,1.0,1.25708249535891,1.0
118.375,9.375,,,6.41512398672576,1.87276170985533,1.0,1.47801012095838,1.0
118.625,9.375,,,9.32038467709381,2.98552914421157,1.0,1.8431030877746,1.0
122.625,9.375,,,6.94741447373192,1.03777045070535,1.0,1.23442092744431,1.0
122.875,9.375,,,6.36917104815493,1.03350060411019,1.0,1.37571580339186,1.0
123.125,9.375,,,8.96169454744547,1.33168313762929,1.0,1.65971812635365,1.0
123.375,9.375,,,16.3078166470669,1.3104251705774,1.0,3.38949071298731,1.0
123.625,9.375,,,8.36558011498782,1.0,1.0,1.29258561842512,1.0
124.625,9.375,,,1.0,1.0,1.0,1.0,1.0
125.375,9.375,,,8.96807661150942,1.0,1.0,1.31729428130801,1.0
125.625,9.375,1.0,,10.8827921423582,1.00921478011821,1.0,1.39581661413212,1.0
125.875,9.375,,,12.9034542801357,1.00620302675974,1.0,1.47868996799582,1.0
126.125,9.375,,,7.90987817367705,1.01210121065378,1.0,1.2895942914604,1.0
-83.875,9.125,,,9.12763671119614,1.0,1.0,1.32383592057936,1.0
-83.625,9.125,,,16.3078166470669,1.00228484480245,1.0,1.63401235448252,1.0
-83.375,9.125,6.24728938607402,1.31484394026275,22.6901989172001,1.00208441865179,1.0,1.88006410504332,1.0
-83.125,9.125,3.26072262493174,1.06028461515313,9.3586789499415,1.0,1.0,1.33330845596767,1.0
-82.875,9.125,1.0,1.01179972770486,1.0,1.0,1.0,1.0,1.0
-82.625,9.125,1.0,1.02031471595021,1.0,1.0,1.0,1.00580347646581,1.0
-82.375,9.125,,,8.64895782848396,1.0,1.0,1.30420344890934,1.0
-82.125,9.125,,,1.0,1.0,1.0,1.0,1.0
-81.875,9.125,,,1.0,1.0,1.0,1.0,1.0
-81.625,9.125,,,1.0,1.0,1.0,1.0,1.0
-80.625,9.125,,,1.0,1.02970296941181,1.0,1.02150794303063,1.0
-80.375,9.125,,,1.0,1.0,1.0,1.0,1.0
-80.125,9.125,,,8.01071979031704,1.0078985428456,1.0,1.27802933796798,1.0
-79.875,9.125,16.3336942212042,1.08801035007628,8.3298385733425,2.46061133866263,77.963400359201,42.3707452150855,40.4669468945796
-79.625,9.125,30.3472648630161,4.5765222889362,11.5210297084091,2.45397220743765,100.0,61.4544934565478,92.5690226035543
-79.375,9.125,1.0,,11.3436000181897,1.08604675324837,1.0,6.272291428972,1.0
-79.125,9.125,1.0,,10.8827921423582,1.53552187551366,91.3559488730856,71.3406628901415,69.0577440922803
-78.875,9.125,20.5875303017157,1.04369934242551,13.3297967438651,1.85328521350823,100.0,79.4582782405438,95.3472855067489
-78.625,9.125,11.4971913905925,1.02898080528963,6.0960047315843,1.71433811140533,87.0366011515702,28.9004939617497,1.0
-78.375,9.125,4.67726050305965,1.00975228418218,1.0,1.8241824490009,44.2219195979657,15.2263830203821,1.0
-78.125,9.125,1.0,,1.0,1.40371977692783,1.0,1.24137802879409,1.0
-77.875,9.125,,,1.0,1.02722772424764,1.0,1.11574229627553,1.0
-76.125,9.125,,,14.9675161531656,1.2923397935263,1.0,1.65756527740176,1.0
-75.875,9.125,1.0,,19.5704903933081,1.25262524821971,99.8919269826153,42.487101035543,32.3847723479318
-75.625,9.125,5.84984762389109,1.95564426998101,15.0313405707331,1.03540862772134,1.0,1.56595966603496,1.0
-75.375,9.125,6.49804545671156,2.43006283693975,13.0528015665489,1.0,1.0,1.95963642384746,1.0
-75.125,9.125,4.72018365013647,1.5922475569319,12.3507395829305,1.0,1.0,1.45602084622525,1.0
-74.875,9.125,1.0,,14.0548356688849,1.00504390176127,1.0,5.04250856909421,11.8618644110047
-74.625,9.125,1.0,,9.03445423239529,1.0403655727606,1.0,5.04250856909421,11.8900327399226
-74.375,9.125,1.0,,24.5142851725663,1.0,1.0,2.07354857189821,1.0
-74.125,9.125,1.0,,12.1899038258165,1.0,1.0,1.94372044931544,1.0
-73.875,9.125,1.0,,14.5373438844586,1.11195734231779,1.0,1.94372044931544,2.82294785622323
-73.625,9.125,1.0,,14.566701945692,1.04528485548378,1.0,1.54690128741878,2.86702389764314
-73.375,9.125,4.77202658924191,1.06760622693761,16.7864950576631,1.0,1.0,1.63794035958772,1.0
-73.125,9.125,2.93533757384121,1.01485733164124,8.27622696904853,1.00606834829444,1.0,1.28891444442296,1.0
-72.875,9.125,3.84644761796702,1.0576373353453,11.6665490783087,1.0423240131966,1.0,1.427958271291,1.0
-72.625,9.125,1.98384713151135,1.10646503986699,4.43658545465753,1.04075523812582,1.0,1.13542764493735,1.0
-72.375,9.125,3.4701059814634,1.05135313945241,9.72885755029055,1.05655771670955,1.0,1.38079954846071,1.0
-72.125,9.125,1.0,,10.7768436469654,1.03650990467851,1.0,1.39146559309251,1.0
-71.875,9.125,1.0,,7.82307775894014,1.04667610387401,1.0,4.06357415831915,8.41836126724092
-71.625,9.125,,,4.0127952500145,1.08415842203811,1.0,2.73278113639001,8.18861168209869
-71.375,9.125,,,6.00665158564501,1.33069305136652,1.0,1.34560613348933,1.0
-71.125,9.125,,,8.98467148884688,1.24932495084139,1.0,1.75897579381962,1.0
-70.875,9.125,2.76675630211859,1.24366368987773,6.0960047315843,1.01625257088701,1.0,1.27320997785814,1.0
-70.625,9.125,10.1253298080151,1.78822762895339,17.5842927234008,1.0099009896564,18.3579114404055,6.68450534933864,1.0
-70.375,9.125,15.0995623437396,1.47450035161311,18.8607697439666,1.11739743168991,71.7907442904935,23.5455503558168,1.0
-70.125,9.125,9.52281903540865,1.08335617892813,5.2050245870458,1.11195733494098,86.7387601644686,28.2877327191948,1.0
-69.875,9.125,1.0,,11.9997090632373,1.56294190057433,1.0,1.55156201655322,1.0
-69.625,9.125,8.11473331727124,1.80210583280809,9.60631512179233,1.73183419916889,1.0,3.75636638981281,1.0
-69.375,9.125,4.36043541158652,1.12220212669656,9.92543437693379,1.50243586832934,1.0,1.43356323242188,1.0
-69.125,9.125,12.3119503866321,1.16943162266571,10.5636728872167,1.48154809923455,1.0,20.9551669583462,13.9753426655684
-68.875,9.125,3.48513207463537,1.13956693670537,9.77864029383895,1.0,1.0,1.35053880143874,1.0
-68.625,9.125,7.26080712143655,1.01738253442368,8.80851745605469,1.40787247974094,1.0,6.59346627716971,4.68088116976294
-68.375,9.125,5.03581623514679,1.01301751588241,4.62422748603443,1.22772276696592,1.0,5.77882823377553,4.63797267120663
-68.125,9.125,12.6152249905497,1.00928691427897,7.22185691984573,1.08727539087286,84.9722154069655,52.1919326026841,85.3268462832611
-67.875,9.125,12.9673273350061,1.00481804404961,8.64895782848396,1.16089107376514,71.2925825968827,44.6780856293027,79.3393729936959
-67.625,9.125,15.9346249187752,1.06344307855804,6.31938877672252,1.68888037747676,92.3302980932859,76.7802625599474,94.1643743231745
-67.375,9.125,1.0,,7.11718644246016,3.2907766870933,94.8264924606474,69.7699367409885,39.1606321429262
-67.125,9.125,2.97560405703568,1.03656169359047,6.04749858969509,1.33003300369376,1.0,1.33886054010675,1.0
-66.875,9.125,10.699423848876,1.02018383469912,5.29820706584666,1.08708829277813,100.0,42.5633043345839,61.7865043111367
-66.625,9.125,5.64207794557056,1.01106747210321,6.66276015857659,1.06496014217339,1.0,6.07810445351176,17.812175561886
-66.375,9.125,3.34895466975019,1.04967668504998,7.69160053517559,1.10729437800917,1.0,1.55757488590656,2.8791870221053
-66.125,9.125,13.4443087183472,1.4133497925088,5.85730382711581,1.11690116400766,100.0,54.6134268883431,89.9821441952545
-65.875,9.125,14.337796425121,1.50749246672829,5.78454461428198,1.07868680416948,100.0,65.861163753094,93.6627907328086
-65.625,9.125,1.0,,9.34463727592242,1.24950491555847,100.0,79.0287508822904,96.4009124453705
-65.375,9.125,1.0,,8.86212906034866,3.30333048754399,100.0,80.3066366969949,97.3088406100131
-65.125,9.125,14.7726571932537,1.0323832235714,6.55553647787264,1.6905940405213,82.2292667804378,59.5916030430558,80.3488400903079
-64.875,9.125,18.9483025755091,1.02842792794846,10.3185889744523,1.97359718898735,100.0,73.8732895048538,94.6742067242613
-64.625,9.125,3.69191066113549,1.06575587155795,6.0960047315843,1.7759900281925,1.0,1.46350671749304,1.0
-64.375,9.125,5.28704123174003,1.10874615683414,15.0313405707331,1.3222612956963,1.0,1.69159539855353,1.0
-64.125,9.125,3.7435807918267,1.04408304363784,7.37248128003413,1.54731751668571,1.0,1.45843052628017,1.0
-63.875,9.125,3.50469979201598,1.02693618155352,8.3298385733425,1.26965639024678,1.0,1.40105143632039,1.0
-63.625,9.125,3.43541662210392,1.02356130460111,9.92543437693379,1.04950494916722,1.0,1.3722561373569,1.0
-63.375,9.125,3.07123873443509,1.03856928941637,8.14602587482717,1.08910889023601,1.0,1.28357386825108,1.0
-63.125,9.125,2.78175557519631,1.04004059835236,7.2129216524634,1.05998835498744,1.0,1.24531358775526,1.0
-62.875,9.125,1.36903510665915,1.03941713229264,3.11798530049843,1.02640264621466,1.0,1.09307317450495,1.0
-62.625,9.125,2.65068027647805,1.1016486083517,5.03269988711518,1.00742574449223,1.0,1.6315497974358,1.0
-62.375,9.125,1.0,1.03195358325939,1.73173180901178,1.00342726685328,1.0,1.02051838789836,1.0
-62.125,9.125,4.15600271583403,1.482292065526,3.71920566747684,1.0,1.0,3.92122174253558,1.0
-61.875,9.125,2.60845265753457,1.05702247064893,6.82487298946569,1.0,1.0,1.22939761322324,1.0
-61.625,9.125,1.0,1.02106300320956,1.0,1.0,1.0,1.0,1.0
-61.375,9.125,1.0,1.00528598200567,1.0,1.0,1.0,1.0,1.0
-61.125,9.125,1.0,1.01051963681337,1.0,1.0,1.0,1.00580347646581,1.0
-60.875,9.125,,,1.0,1.0,1.0,1.00580347646581,1.0
-60.625,9.125,,,1.0,1.0,1.0,1.0,1.0
-13.375,9.125,,,8.17027941788777,1.0046592895126,1.0,1.28457097723933,1.0
-13.125,9.125,,,22.6901989172001,1.00357679576419,1.0,1.88006410504332,1.0
-12.875,9.125,6.80577168121626,2.23286529578785,18.3961320631575,1.00144389463533,1.0,1.70395350692296,1.0
-12.625,9.125,4.67721888123454,1.53810665158942,12.4783874738334,1.0,1.0,1.46125566841352,1.0
-12.375,9.125,4.82175886379155,1.32894557301361,14.6062737644309,1.0,1.0,1.54852536645266,1.0
-12.125,9.125,5.44108868560754,1.43290991240209,16.9460542131178,1.0,1.0,1.64448199885907,1.0
-11.875,9.125,5.40260209795877,1.32611225737203,17.5842927234008,1.00695176216045,1.0,1.67181184976408,1.0
-11.625,9.125,5.27963512689789,1.28984049995347,17.229433342962,1.0,1.0,1.67181184976408,1.0
-11.375,9.125,4.04318148060288,1.17141660487298,12.0533206675312,1.0,1.0,1.44382136883122,1.0
-11.125,9.125,4.38297312971791,1.1654127057236,13.7548635501673,1.0,1.0,1.51360389029626,1.0
-10.875,9.125,4.73128976949231,1.20253701611321,15.2138757233572,1.0,1.0,1.57344553730275,1.0
